N,P,K,temperature,humidity,ph,rainfall,label,Kc,sfi,pet,smd,thi,sqi,CWR
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,1.0,79.0,0.21853107016229048,-97.10678597983771,78.11829959665367,484.63781452,0.21853107016229048
108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana,1.0,83.33333333333333,0.24154373694039177,-99.10327864305961,81.86811219100892,484.0414669999999,0.24154373694039177
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,1.0,83.66666666666667,0.21212677996198598,-113.660853020038,77.34455928344838,492.91866161900003,0.21212677996198598
105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,banana,1.0,78.0,0.23798394998665326,-99.76958395001334,80.97297756026452,453.696553362,0.23798394998665326
118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana,1.0,86.0,0.23331179686804424,-98.51753186313195,81.10303655257877,502.51203184600007,0.23331179686804424
101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,banana,1.0,80.66666666666667,0.23716878927795762,-99.93209511072205,80.8834855690767,514.3917017286667,0.23716878927795762
95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana,1.0,73.33333333333333,0.22815948390689758,-118.04802991609311,79.16273482643626,412.39848371333335,0.22815948390689758
106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana,1.0,81.33333333333333,0.22022947170518786,-99.50407887829482,78.24664362749746,481.09114732,0.22022947170518786
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana,1.0,76.66666666666667,0.2279172020312461,-108.16780069796874,79.50093467602433,495.1681407233334,0.2279172020312461
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,1.0,72.33333333333333,0.20210307532458285,-98.46469119467541,75.4756735640585,402.53707126499995,0.20210307532458285
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana,1.0,75.66666666666667,0.20905244150018426,-119.63891755849981,76.1929921461346,470.0287091823334,0.20905244150018426
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,1.0,77.66666666666667,0.22442669520494657,-108.44021330479507,79.10630822516512,504.062447319,0.22442669520494657
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,1.0,73.66666666666667,0.20577273134446497,-102.58099896865554,75.33394236098829,411.8140538416667,0.20577273134446497
117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana,1.0,83.66666666666667,0.2337264433078991,-115.9279574566921,81.15638087453448,520.8438449963334,0.2337264433078991
114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana,1.0,87.0,0.2125425580967596,-118.47328374190324,76.64113302527065,538.595898933,0.2125425580967596
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,1.0,79.33333333333333,0.20902699895963825,-98.00844828104036,76.25261626279837,469.3018047946666,0.20902699895963825
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,1.0,70.66666666666667,0.2020104753762992,-91.26241443462371,75.6233667947509,437.7907725680001,0.2020104753762992
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,1.0,66.0,0.22296915711460813,-104.8547300428854,78.99300155148634,406.320650934,0.22296915711460813
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,1.0,81.33333333333333,0.21143386880742585,-111.85856943119256,77.09301129343277,513.4733725919999,0.21143386880742585
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana,1.0,70.33333333333333,0.23745143517187967,-91.84090617482812,81.32821812226032,444.8069962596666,0.23745143517187967
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana,1.0,77.66666666666667,0.23873257957278554,-90.42854610042721,81.27270665147992,443.2816446570001,0.23873257957278554
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,1.0,80.0,0.20572881364684154,-92.89674301635316,75.48704541566883,489.53728071999996,0.20572881364684154
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,1.0,82.0,0.21310129286401502,-97.954418717136,77.28089737861355,456.85489585799996,0.21310129286401502
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,1.0,73.0,0.22828703085285607,-109.31257436914714,79.531369254601,411.08283118,0.22828703085285607
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana,1.0,77.0,0.22604827732050828,-117.0618429226795,79.8815535256208,469.795601583,0.22604827732050828
92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana,1.0,75.0,0.22196589824595098,-94.08905467175404,78.8998811988383,482.8602959249999,0.22196589824595098
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,1.0,74.66666666666667,0.2020829776385902,-119.0160710223614,75.26078490697738,455.3448944426667,0.2020829776385902
102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,banana,1.0,73.66666666666667,0.233352934484258,-102.23002456551575,80.62565617754271,419.55139622066673,0.233352934484258
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,1.0,78.66666666666667,0.23797177175725892,-109.33797222824275,81.04667044695498,441.9567630853335,0.23797177175725892
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,1.0,78.0,0.22357522552030215,-91.11918984447969,79.26832043654971,501.991292322,0.22357522552030215
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,1.0,81.66666666666667,0.20438915185961404,-112.77509124814038,75.79460216750263,504.42594528666666,0.20438915185961404
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,1.0,82.0,0.20949747227126833,-111.86821772772873,76.8522219862842,510.09278102200005,0.20949747227126833
99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana,1.0,75.0,0.2121438577840257,-118.46089274221598,77.07066736706551,440.3776658250001,0.2121438577840257
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,1.0,75.66666666666667,0.23785594996338283,-117.29892505003662,81.3270192945896,483.5661322573334,0.23785594996338283
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,1.0,72.33333333333333,0.21486504779916127,-107.17960665220083,77.35771063213869,449.2511064766667,0.21486504779916127
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,1.0,73.0,0.20396473831304734,-116.34918076168695,74.91241817013884,438.926855815,0.20396473831304734
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,1.0,83.33333333333333,0.23760077512748776,-112.16060472487251,81.49920572259597,492.39750491666666,0.23760077512748776
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,1.0,77.33333333333333,0.22327289422127003,-110.10293940577873,78.58208367047015,467.85133773066667,0.22327289422127003
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana,1.0,84.33333333333333,0.2426169291000492,-110.00849327089995,82.88354033322719,506.85141693633324,0.2426169291000492
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,1.0,68.66666666666667,0.20132305606800024,-110.239557243932,75.50288382818357,394.05595079,0.20132305606800024
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,1.0,77.0,0.20841898264688463,-116.09353651735312,76.09992505969747,442.02276657,0.20841898264688463
90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,banana,1.0,76.0,0.2082616515191294,-118.87735544848086,76.46453868142547,440.287779912,0.2082616515191294
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana,1.0,76.0,0.21414965032734232,-108.64060114967266,77.04024255821403,418.7197694,0.21414965032734232
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,1.0,85.66666666666667,0.23346834788748436,-118.02487575211252,80.68945248619194,512.8385575473334,0.23346834788748436
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,1.0,74.66666666666667,0.22877166463133064,-91.17631247536868,80.13138074132902,432.3773474346667,0.22877166463133064
116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,banana,1.0,84.0,0.21331906163595749,-94.90990155836404,77.60180941264201,496.90589886,0.21331906163595749
101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,banana,1.0,75.33333333333333,0.21483333468638263,-109.76772176531361,77.60179935423797,470.27046360933326,0.21483333468638263
93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana,1.0,74.66666666666667,0.22488268672649334,-101.98510091327351,78.77348081867632,450.69391852800015,0.22488268672649334
95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,banana,1.0,71.66666666666667,0.23634876848620948,-108.7862152315138,81.68494071370122,417.8093926433334,0.23634876848620948
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,1.0,77.66666666666667,0.24034676813438338,-116.98873223186561,82.54821906643582,472.83967236100005,0.24034676813438338
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,1.0,74.66666666666667,0.22201347262401092,-111.91352492737599,78.86162357596675,483.0463645653334,0.22201347262401092
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,1.0,76.33333333333333,0.2131320403000116,-110.80309385969998,77.65253465941008,436.68215382466667,0.2131320403000116
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,1.0,70.0,0.22573148635902543,-98.98388365364097,79.74120269123618,406.5364919,0.22573148635902543
117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,banana,1.0,85.33333333333333,0.20253000879801983,-115.65607809120198,75.57841173073626,486.6885741226666,0.20253000879801983
111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,banana,1.0,81.0,0.23024281937011076,-119.46552218062989,79.59112470320895,499.36510351799996,0.23024281937011076
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,1.0,73.0,0.20870845600923857,-109.89452154399076,76.37604102984483,438.181157165,0.20870845600923857
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,1.0,73.66666666666667,0.22279734088655026,-109.05408775911346,78.34907114712836,457.64454307433334,0.22279734088655026
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,1.0,74.0,0.2400015164907449,-109.00866318350926,82.41708795886377,426.632861782,0.2400015164907449
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,1.0,76.0,0.2385231313157579,-108.62312426868424,81.79423902867825,436.29811583200006,0.2385231313157579
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,1.0,79.33333333333333,0.21925681645673772,-109.91386138354326,78.3944231870373,466.41014342999995,0.21925681645673772
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,1.0,75.33333333333333,0.2106948939821871,-104.2705909060178,76.89497045773402,459.49406545666665,0.2106948939821871
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,1.0,70.66666666666667,0.23661121614302177,-90.19834321385699,81.00005762262813,400.99117070266664,0.23661121614302177
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,1.0,75.66666666666667,0.22713313084567355,-119.24942256915433,79.53194532885195,430.8644510896667,0.22713313084567355
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,1.0,86.33333333333333,0.2281123628248001,-118.76424493717518,79.26280727048422,509.84104269233325,0.2281123628248001
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,1.0,75.33333333333333,0.20223658791830487,-90.74330959208169,75.67627609539527,460.35030231533335,0.20223658791830487
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,1.0,82.33333333333333,0.20770863165109424,-113.99283686834892,76.65379426395072,495.68333109966665,0.20770863165109424
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,1.0,75.66666666666667,0.20379511343229167,-90.86113841656771,75.91533947897906,486.98440963866665,0.20379511343229167
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,1.0,84.66666666666667,0.2406016323263473,-96.20982421767366,81.74839237551345,466.1233445273333,0.2406016323263473
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,1.0,72.0,0.21378076644898264,-112.90232873355102,77.06144806631899,408.79583294400004,0.21378076644898264
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,1.0,75.0,0.2219791657112989,-92.5593570042887,79.14218783075506,428.926124175,0.2219791657112989
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,1.0,78.33333333333333,0.20154489883178828,-94.12806966116821,75.04152108451274,491.58649667666657,0.20154489883178828
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,1.0,76.33333333333333,0.21552723426943757,-91.51805845573055,77.12386449892227,479.021025001,0.21552723426943757
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,1.0,85.66666666666667,0.20474075389621346,-100.45717634610378,75.54271334302298,531.2970973313335,0.20474075389621346
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,1.0,79.33333333333333,0.22948070102854054,-97.77454945897146,80.13334513199405,456.80563772200003,0.22948070102854054
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,1.0,79.33333333333333,0.22857783573312268,-103.27596166426689,79.53911625792126,501.6987359953333,0.22857783573312268
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,1.0,68.33333333333333,0.23601755607403627,-95.59414692392596,81.51369499612221,403.2418908016666,0.23601755607403627
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,1.0,77.0,0.22708239016922135,-97.33278436983079,80.1831739921131,434.62546681400005,0.22708239016922135
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,1.0,78.33333333333333,0.22745053739294052,-94.45435262260706,79.5355387647183,488.4445054733334,0.22745053739294052
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,1.0,74.33333333333333,0.23778113359923694,-90.21364753640076,81.52169111010195,466.98893617,0.23778113359923694
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,1.0,75.66666666666667,0.22662996731327775,-90.01548532268673,79.99396265718325,480.9442118116667,0.22662996731327775
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,1.0,75.33333333333333,0.2046141727162199,-96.27338973728378,75.7455996902702,439.74012037,0.2046141727162199
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,1.0,77.0,0.23249161733678983,-110.8518112826632,81.21515584686301,435.314718454,0.23249161733678983
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,1.0,71.66666666666667,0.21485059220671987,-100.29748350779329,77.79862617640045,410.46867953500004,0.21485059220671987
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,1.0,82.33333333333333,0.2202085156004079,-99.2492961343996,78.06228508191921,510.4758112653332,0.2202085156004079
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,1.0,81.33333333333333,0.2033817501337588,-105.21864334986624,75.27305057982848,456.6436802106666,0.2033817501337588
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,1.0,77.66666666666667,0.24484282455862855,-91.75480429544137,82.26699698015952,485.98905438900005,0.24484282455862855
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,1.0,81.0,0.22696832372946688,-108.86519477627053,79.1439002616404,489.03189771600006,0.22696832372946688
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,1.0,81.33333333333333,0.2009062963880038,-108.168145003612,74.76500588336613,468.5172147173333,0.2009062963880038
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana,1.0,75.0,0.2384339983970135,-108.31171030160299,82.31473732884734,461.86233165000004,0.2384339983970135
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana,1.0,83.0,0.221658538891509,-90.5908460311085,79.24373986320035,530.1568047889999,0.221658538891509
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,1.0,75.0,0.2275184238228049,-103.4765598761772,79.22453678263719,441.85604212500004,0.2275184238228049
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,1.0,78.33333333333333,0.23351235559235314,-94.14636260440764,81.07046125284866,448.49115194499996,0.23351235559235314
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,1.0,70.66666666666667,0.2215397048677636,-91.93370361513223,78.43754126659928,443.86224502,0.2215397048677636
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana,1.0,83.66666666666667,0.24114413064572698,-97.88451415935428,81.82023142861175,460.8060287593333,0.24114413064572698
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,0.7,23.0,0.24326512948557857,-89.85260341051442,77.48306080729581,136.956411892,0.170285590639905
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,0.7,31.333333333333332,0.27917629997203985,-98.39609931002796,83.53855809001075,149.05626677266667,0.1954234099804279
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango,0.7,24.666666666666668,0.21847606218062396,-95.63270719781937,74.01111077565307,140.58981197600002,0.15293324352643675
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango,0.7,24.0,0.2792199254286267,-95.42603920457138,81.97449979469286,143.457931272,0.1954539478000387
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,0.7,17.666666666666668,0.30191806524833775,-91.89529929475165,86.7838846478192,113.599130036,0.21134264567383643
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango,0.7,24.666666666666668,0.28514718425789154,-97.7217327057421,83.75329536431269,150.81039881266668,0.19960302898052407
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,0.7,24.666666666666668,0.24583088794866342,-97.48260093205134,78.71918406472412,125.16539306933335,0.1720816215640644
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,0.7,22.0,0.26196295205600273,-93.49245290794398,79.63037693235967,124.685169532,0.1833740664392019
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,0.7,26.666666666666668,0.3028181013815633,-95.06853029861844,86.46811105904337,159.4302476,0.2119726709670943
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,0.7,29.333333333333332,0.2630979093339523,-98.20458851066606,81.00943155332973,148.561990544,0.18416853653376658
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,0.7,21.333333333333332,0.22521530750191612,-93.88691814249809,75.59506306459576,101.81090103466667,0.15765071525134128
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,0.7,24.333333333333332,0.2904441150598468,-97.02213671494016,84.63143305577734,125.58794907199999,0.20331088054189275
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,0.7,33.666666666666664,0.2232725524193321,-99.13080929758067,75.47846858611703,228.858567309,0.15629078669353247
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,0.7,22.666666666666668,0.22468615126853972,-89.63177880873145,75.01412209006814,144.94750868,0.15728030588797778
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,0.7,20.666666666666668,0.2207149697994143,-91.65240982020059,74.9721740128228,115.045223812,0.15450047885959
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,0.7,21.333333333333332,0.2488039127527836,-94.17970130724723,78.46103722059138,122.77439938133332,0.1741627389269485
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,0.7,35.666666666666664,0.2630134201055573,-91.29544478989445,79.83452173609018,193.21847872499998,0.1841093940738901
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,0.7,31.0,0.2970293118591905,-97.11351079814081,85.10634463635867,191.15138885399998,0.20792051830143335
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,0.7,20.666666666666668,0.24390780571924878,-95.50215323428075,78.27912263313954,107.28614573066668,0.17073546400347414
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,0.7,30.333333333333332,0.2850234904728842,-98.04848775952712,84.43685750253485,150.29376677466664,0.19951644333101895
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,0.7,16.333333333333332,0.23588666252632606,-99.74753753747368,76.51321724325501,92.52158784633333,0.16512066376842824
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,0.7,31.333333333333332,0.22727694556820813,-99.38737984443179,76.03147663613342,173.855658696,0.1590938618977457
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,0.7,26.0,0.2568839868281559,-94.37266264317184,80.52236505804504,176.915364756,0.1798187907797091
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,0.7,31.0,0.2656245709941921,-98.3677122690058,81.06753467657296,189.03396277700003,0.18593719969593447
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,0.7,27.666666666666668,0.23575819071071605,-96.7775578492893,76.52412292023197,140.42229219033334,0.16503073349750122
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,0.7,26.333333333333332,0.25588334346302655,-90.03036013653697,79.19498448902428,119.72360753699999,0.17911834042411856
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,0.7,29.333333333333332,0.2905811296068156,-90.35964070039319,84.1743565943593,171.75016519466664,0.20340679072477091
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,0.7,23.333333333333332,0.24550656287470224,-91.57720911712529,78.09498183910235,150.32251409,0.17185459401229156
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,0.7,23.333333333333332,0.2815497940057147,-90.54394261599428,82.39398855487607,105.17554952333333,0.1970848558040003
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,0.7,25.0,0.246349193637387,-91.84974846636261,78.44414825768385,152.68238975,0.1724444355461709
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,0.7,26.0,0.2267059197667261,-100.03186138023327,75.73744384782316,168.36168232,0.15869414383670827
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,0.7,32.0,0.2588017909574342,-92.73859235904257,79.89919992385201,218.65534428799998,0.18116125367020394
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,0.7,23.0,0.3008299395569581,-99.91523156044303,86.13943580596973,124.09134153699999,0.21058095768987065
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,0.7,24.666666666666668,0.2773017222699152,-98.53866372773008,81.62599164659277,151.33664470666668,0.1941112055889406
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,0.7,17.333333333333332,0.3025274687050981,-97.7039149112949,85.6677284888284,78.96526788799999,0.21176922809356866
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,0.7,20.0,0.23043670970078078,-91.44198090029921,76.22782351762422,128.68395512,0.16130569679054654
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,0.7,27.333333333333332,0.26697186488263924,-95.72789881511737,81.19410105981619,145.32794339866666,0.18688030541784745
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,0.7,26.333333333333332,0.2643098316314505,-97.12310514836855,80.94272427974002,139.02390946433331,0.18501688214201534
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,0.7,23.333333333333332,0.22366332984319154,-95.62090077015681,74.8687446077382,156.80097512333333,0.15656433089023405
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,0.7,24.0,0.24002147456640938,-100.5724444254336,76.78387686489782,137.45814096,0.16801503219648656
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,0.7,24.333333333333332,0.26801815696885284,-89.94831400303114,81.88455521165668,114.15730741166666,0.18761270987819698
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,0.7,30.0,0.2541737998539499,-89.88630379014606,79.37750892403074,204.30558237,0.1779216598977649
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,0.7,34.333333333333336,0.2968131558195284,-97.11905086418047,84.26409672557429,221.58888962900002,0.20776920907366986
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,0.7,23.333333333333332,0.2674178860810629,-93.09977027391894,81.68487222946831,136.3311547033333,0.18719252025674404
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,0.7,28.666666666666668,0.22944420327134624,-97.53887901672866,75.53215500194204,144.02490760799998,0.16061094228994235
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,0.7,34.333333333333336,0.2208993084804317,-95.03709269151958,74.29204064512764,220.51306183900002,0.1546295159363022
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,0.7,29.0,0.21940407292926412,-92.15298470707073,74.52931004379806,143.34556073000002,0.15358285105048486
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,0.7,16.666666666666668,0.2920784206066291,-91.33866704939337,84.3050502650578,106.90877676666668,0.20445489442464035
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,0.7,26.666666666666668,0.2809946886940067,-91.98339736130599,82.78070500850168,180.74101669333334,0.19669628208580467
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,0.7,16.333333333333332,0.22158677229374701,-96.05633869770625,75.33139532794046,105.20835805199998,0.1551107406056229
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,0.7,33.0,0.27282725887272496,-94.21878646112728,82.44416856420618,153.467694501,0.19097908121090745
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,0.7,28.0,0.29689363001541885,-89.99954524998458,85.5011780200035,147.126901964,0.20782554101079317
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,0.7,33.333333333333336,0.22339734342429127,-90.1799296965757,74.74378324713621,197.0211511,0.15637814039700387
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,0.7,25.333333333333332,0.2721453159919067,-90.61958574400809,81.39910813035885,120.46693198533335,0.1905017211943347
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,0.7,29.333333333333332,0.247282376340306,-94.98716049365969,78.595895153653,199.89582054933334,0.1730976634382142
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,0.7,30.666666666666668,0.23891358047760217,-100.5197090195224,77.95979796633566,163.847894316,0.1672395063343215
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,mango,0.7,24.666666666666668,0.2649336248147151,-96.33323134518528,81.0708748299549,156.29378739199998,0.18545353737030057
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,0.7,21.666666666666668,0.23374975020288863,-99.40870424979711,76.1814596402287,103.01275887500002,0.16362482514202203
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,0.7,25.666666666666668,0.23780818837068676,-97.31374718162931,76.99895647878853,175.347140507,0.16646573185948071
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,0.7,30.666666666666668,0.23056202301914214,-90.17204242698085,76.54490378773838,213.66747815733336,0.1613934161133995
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,0.7,25.333333333333332,0.22447196427093744,-92.62544310572906,74.5660384437924,125.34130352799998,0.1571303749896562
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,0.7,26.333333333333332,0.22852231728620132,-93.0739521627138,75.23265392599349,148.27299072633332,0.1599656221003409
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,0.7,23.333333333333332,0.2530461960842949,-91.96013935391571,78.69013056610552,146.37929179999998,0.17713233725900643
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,0.7,20.0,0.23553447854265364,-94.52769528145735,77.45912588729944,129.45549296,0.16487413497985753
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,0.7,33.666666666666664,0.2770034478777837,-98.0088266821222,81.69855666639286,234.09263236866664,0.19390241351444856
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,0.7,26.0,0.22552084195249078,-90.78600912804751,75.85725843273669,146.73646561600003,0.15786458936674352
